controlled_path,inventory_record_id,permanent_document_id,document_id_status,enterprise_uid,package,version,lifecycle_status,supersession_status,operational_validity,archive_status,docx_present,pdf_present,pdf_physical_pages,page_number_format,chapter_labels,owner_position,schema_version,build_unit,docx_sha256,pdf_sha256
06-tbt-library/tbt-source-096-grounding-portable-electric-tools-v3-0-draft.docx,tbt-source-096-grounding-portable-electric-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,91fed0ddd744dbb246b436dc103888194517467b959cad277e439c480fccad15,319088f24681eda52077fd10c8d3b344b547aaacfd153881007664403b3aec83
06-tbt-library/tbt-source-097-extend-your-knowledge-of-extension-cord-safety-v3-0-draft.docx,tbt-source-097-extend-your-knowledge-of-extension-cord-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0874b1371bbe4f73b0563456ec860beeb41d62d33040ad7d23f0a7644909bd3b,2090ce0c478b4c7f2b16ce3f701cfe2dc61f64291fedab3bc26be4678069b440
06-tbt-library/tbt-source-098-distractions-v3-0-draft.docx,tbt-source-098-distractions,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d3aafe560f847913397952c40ec35d4fcc424d51390def347c9e0a331ef73257,721abc78388ed263db44852dbb167cf88d27fd640754d77628871e2d7986a577
06-tbt-library/tbt-source-099-protecting-the-public-v3-0-draft.docx,tbt-source-099-protecting-the-public,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,24e60359905ee4aea110c9e24f082127a9d9e6ee826d95b1d6c96e671f757d44,7e13b5952df50fb9ba1069af52b32231162c767b1a28713a5b2f55308cfa983c
06-tbt-library/tbt-source-100-kids-and-construction-v3-0-draft.docx,tbt-source-100-kids-and-construction,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,05384631bf792738dacdcf0b5aba9cadd5a0389b2f253fa13817965d3277dbd0,9b3b5a522f126ca6fa552048fc311c81415144fdfabf10949b6032d39a833e04
06-tbt-library/tbt-source-101-a-rock-and-a-hard-place-v3-0-draft.docx,tbt-source-101-a-rock-and-a-hard-place,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b67a3d2ae79660793c3803d0951cddd531c11f5aa75cd052ce389e476b76c9b1,e8635c3c5b47dd9d696669b7f6867ee4d1f15d4f827bad175d3ac9e27f4dd484
06-tbt-library/tbt-source-102-don-t-make-these-mistakes-v3-0-draft.docx,tbt-source-102-don-t-make-these-mistakes,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3782a59d3446cf10b97622af887877523be4da3eaf7c3b0db7e0c745e61bc8cb,f9f78479d96c9624d944620c7f02892837fd7f891c8b234795256cf598c612d9
06-tbt-library/tbt-source-103-housekeeping-and-cleanliness-v3-0-draft.docx,tbt-source-103-housekeeping-and-cleanliness,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8b10eb4dc9a4f7056c5f4d82aafc8b570bf29e7f5b6d96d0717181bc6e07be06,53920891cd6918e9099df8e83427b3a8d2a9d3d91823e8cabd7c538b2d6beb5f
06-tbt-library/tbt-source-104-safety-never-takes-a-break-v3-0-draft.docx,tbt-source-104-safety-never-takes-a-break,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,cd4bf57e57a52645e8749c1d198a6381b7fbd02a377a388879d1cb3f79696bcd,821b2a1875ca820357ee489be8d837afaadb35521a6dd23b6ed14de511618636
06-tbt-library/tbt-source-105-cell-phones-v3-0-draft.docx,tbt-source-105-cell-phones,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,890a26e0bd455230e75cd036f127b08e6c3660fb95cfb76ce06972428a79682f,5d640b57f8810207ea0332537d2f9d0b16664b3d3f44743b5e789e60da8c96ab
06-tbt-library/tbt-source-106-safe-and-sober-v3-0-draft.docx,tbt-source-106-safe-and-sober,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3d5188f505a14137a65e1a481b2476c4694ef98a4e1c7579c8d1d6f075d6dcb7,b457a09ef166a450a2d1c9c66794e6a962c18fa045ac89a6b461889153c2da5e
06-tbt-library/tbt-source-107-substance-abuse-v3-0-draft.docx,tbt-source-107-substance-abuse,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,4190155ad72fa2ed682aa366e913a88fd6d57693ebdf0ea30da02367be9dc8a1,aadfeb55b8dc98baeb5058dfc034bbb345ec956c4d0d118119aeaffff6cf2cfa
06-tbt-library/tbt-source-108-security-and-theft-protection-v3-0-draft.docx,tbt-source-108-security-and-theft-protection,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,53d53743a8f0cb5e2c25bb57351d3b270d79e6a775c5cb5284b2dfafee60de32,210a00f39507f03f2401e37501cf13d728509eb5e90c33d66a8bacb5873c563b
06-tbt-library/tbt-source-109-hot-weather-safety-v3-0-draft.docx,tbt-source-109-hot-weather-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,60ab0c2439f4b399f40e45f2139501a8d66d4d396343c57278cdd901788c0a5b,762515e62aa8befa39906e1c7188d02197cedc671694d9b8e21a35aa66e25530
06-tbt-library/tbt-source-110-be-cool-this-summer-v3-0-draft.docx,tbt-source-110-be-cool-this-summer,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5ee260b23ab40da91b2c8d2ba48783a4aac6f1f60d93647a400ad15897406ac7,cc2edc394b89badf0e01dca5494f915e3f2c379ba3a4818c6895cf2e3094d0fa
06-tbt-library/tbt-source-111-severe-weather-v3-0-draft.docx,tbt-source-111-severe-weather,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,94628a177e8164ce73042c0942441ea240f9a3a613eb87501b3d9b4cf5420ff8,43d89f9a0dc17530dd142419380ed4ef82aca080be2c64d28e4d15f4d84d4b00
06-tbt-library/tbt-source-112-storm-watch-be-prepared-v3-0-draft.docx,tbt-source-112-storm-watch-be-prepared,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,668e942fe67f5922b756236536fecbd0ef4cd0552b4756102dafefab298ef3a6,0a691117739dbfeefa66a9624dd9bdd17772b4f3c8192c0d40ccfb6f19ebcaf5
06-tbt-library/tbt-source-113-wind-rain-and-lightning-v3-0-draft.docx,tbt-source-113-wind-rain-and-lightning,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,93b7f97e366351920d5c41493f118e0b4677d86825d3ff7d7fa1f8ba9a5b567a,79d8d50bc84e64d78bfcd5315a1abf0246d3a20bbce049b27507659be61f887b
06-tbt-library/tbt-source-114-cold-weather-safety-v3-0-draft.docx,tbt-source-114-cold-weather-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0b0c14f7f1a228a6c2268e768f9f15a84601bdb40cff18f75f2a5afd225e3726,4bee5fd37c5b677d62cc7d45e7a0991f5fd9317f74ea5c8f2880db29b3a972c4
06-tbt-library/tbt-source-115-cold-weather-v3-0-draft.docx,tbt-source-115-cold-weather,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b7aa1925c0b99bd3fe8dc7539326e8077dc054d67272b9cac286ebb7d4a59bcd,3f8676ef1782f425387461fe8cceaa050860e49d69a547e631aac49a55b34f6f
06-tbt-library/tbt-source-116-skin-cancer-v3-0-draft.docx,tbt-source-116-skin-cancer,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d7b1ecd81dbafa9c8839625c12c14d07536c202365b1b190b13f009ec79c823c,714262eb942efd14c7b64347b4fcb8c3af351d2dc595a85abfd80a77bc2275c6
06-tbt-library/tbt-source-117-stay-cool-when-it-s-hot-v3-0-draft.docx,tbt-source-117-stay-cool-when-it-s-hot,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6871b48fbbd0e60f8184bcaca4feadb9b3c5ed7444022f5b2beb1a383aea1b1c,c7807103fbf7ab4c948cd8fbaf5b35a2a610b5d70b44cfaeb15037f89654ca08
06-tbt-library/tbt-source-118-staying-cool-in-hot-weather-v3-0-draft.docx,tbt-source-118-staying-cool-in-hot-weather,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,39e8717ed97e7bd6d200576a9f940068205d76596e3db3748ff2741fbb7bf0f4,d0a21b8806918fb6e2476cbc36bac1d1df8821be5d7702db3bd1652052931db9
06-tbt-library/tbt-source-119-ergonomics-i-v3-0-draft.docx,tbt-source-119-ergonomics-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,400874c1d9a3ecda60703eb1ee39c42df90642af6b2a5c68906892fb1c9511dc,08cdfb7ef48a0bd590b68b91b7e571701eb463e342afc0c8531e489bbe3cfc1e
06-tbt-library/tbt-source-120-ergonomics-ii-v3-0-draft.docx,tbt-source-120-ergonomics-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,619b4113645b75c0276f52cf02d059f761ef9cadb4e1aa2530c1dd8c48e7ee77,9686f4b28a036774bc5ad6bf810699e1202dd4c61527012ca6785395a730d706
06-tbt-library/tbt-source-121-proper-lifting-techniques-v3-0-draft.docx,tbt-source-121-proper-lifting-techniques,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,84f9b2ec038dcf9d5a76d60064842fa3dc496f44a4096c2d180064ed15ee1e4a,9e7de2e85d05b44a685bb98cfef97111b7c302b063978fd518a9ffb239c0fd37
06-tbt-library/tbt-source-122-give-your-back-a-break-v3-0-draft.docx,tbt-source-122-give-your-back-a-break,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,66bf5d632b1fc39fb4006a2e70b5c09fdf6b98580ab3e5fc114ce13151dba3bd,4f574abe1fb0cc5bf1c5206932cd6f30ef80e4ffd8db8be4ba17ff235e1c1ea5
06-tbt-library/tbt-source-123-lift-properly-v3-0-draft.docx,tbt-source-123-lift-properly,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0c1d4e9a56799a4db1525019a9ad76cb3fd6d5258dab3b06100a4095ecbdddab,53d08775cd347ac94074cb25a03f067ecc74b8bca99204bfaa4a3b5531012fd2
06-tbt-library/tbt-source-124-material-handling-i-v3-0-draft.docx,tbt-source-124-material-handling-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,48da56a62620edaaf6825e40359cfd0240bdf148d08a0b036a205dfc4306c030,b54dbe1748ef30fe7df2190ecbba6f1539b4a7ab11ff83d9ba8ad12f8de96cf1
06-tbt-library/tbt-source-125-material-handling-ii-v3-0-draft.docx,tbt-source-125-material-handling-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,cfd709c8b4edcc47e33cb41925aeee5e9e24f22c251bafd51fb326f3fcf2cb9c,54b00421decf7f82318cc321481faf48c74292327aeb87c47b81a7aac79e9917
06-tbt-library/tbt-source-126-handling-materials-v3-0-draft.docx,tbt-source-126-handling-materials,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,39614affdc2ca312ad2b98348052db63f06adbf168c15c0f0dc7ff9356b2e890,7396fd03649267abf839d03992c3fd89c2246700ec9f8f727ee71a43514ae798
06-tbt-library/tbt-source-127-store-it-stack-it-and-secure-it-v3-0-draft.docx,tbt-source-127-store-it-stack-it-and-secure-it,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8152cd066cc101a09e79fde96b59e860eb3ee6874ac0e9cbbac3e682fec5e4e9,4bc81aa5032b88f6150a12ae7cb17594fa7bf20ccffdc23f3c0b90de51678e70
06-tbt-library/tbt-source-128-storage-of-flammables-v3-0-draft.docx,tbt-source-128-storage-of-flammables,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,97c1905b6050eb93a4a926799a5f67f25419afd3f557a33bec957175ea34e467,44c46774daff9d92bfe6d1f9d5e31386edea6792fd1b39a16583c55e310f7f39
06-tbt-library/tbt-source-129-think-before-you-lift-v3-0-draft.docx,tbt-source-129-think-before-you-lift,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f0b4118d899912cc7687c5bc06c623ece70c2afa8f6c6ea4f40fc080b0f11081,aa9435c68878a05ed9ca97f595d03e670d9f45e64d5389cfe6a56005f378efb1
06-tbt-library/tbt-source-130-preventing-back-injuries-v3-0-draft.docx,tbt-source-130-preventing-back-injuries,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6b17384f02944b2609d3779e7364ef41ef93fe365490affb9af7c8ba71b4c962,103bdf1eec7656dedaa89ab5f313c66b24cae984385c5b981d6bb4ecc01e2786
06-tbt-library/tbt-source-131-personal-protective-equipment-v3-0-draft.docx,tbt-source-131-personal-protective-equipment,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b46cce99e2569f7f7d7a480eca339bb72a85df180ba81cd5669f9e1901a1b8c6,5b2abf7bda57195e5e7f5534d5fa32eba71f2f1b396b6fdece7d9a765bd349dc
06-tbt-library/tbt-source-132-hard-hats-i-v3-0-draft.docx,tbt-source-132-hard-hats-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e0f821afa52fcb67c3c9da036c746a38b48242840dcdf943bc8e491001f28274,7b1208131ffd53fb499ab072b4547912890d3ed6875c9d6b9dac1d93bac13050
06-tbt-library/tbt-source-133-hard-hats-ii-v3-0-draft.docx,tbt-source-133-hard-hats-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d1aa9a045f1af48d7d1a15141f422fae71d2fe713e1ceb25f26ab6d40ef02612,f9471a98ac824a351123c544038dc4752097e51cedc16c46c3108e85cc15a520
06-tbt-library/tbt-source-134-eye-protection-v3-0-draft.docx,tbt-source-134-eye-protection,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,4e54819fc31b51f648e75d0d2cfd96f5b06bef5743100ec26b984698817836f7,f19358ce5532281512a27e6549deb1c58daf7dd991c70fbdf271fefb00cdc559
06-tbt-library/tbt-source-135-safety-as-far-as-the-eye-can-see-v3-0-draft.docx,tbt-source-135-safety-as-far-as-the-eye-can-see,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3a193f8c0cda67e96866341fe03cbccf0ae6208cef4c171129823926ed2ed6c8,3e57aa37058ebda91288a4c6ecadd269f47a8144747e6e63f729642b665b6e24
06-tbt-library/tbt-source-136-noise-and-your-hearing-v3-0-draft.docx,tbt-source-136-noise-and-your-hearing,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,a4785f6c1409c911d540386d0613da45552cd48c5ef539c420afaaa4b7c6e05b,4f5ed5615529defc90771c065b6bda19c74c0dd61ef8630e7a4e0500e9daa685
06-tbt-library/tbt-source-137-now-hear-this-v3-0-draft.docx,tbt-source-137-now-hear-this,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,bf92c67163ae47a4f5347548b8e2b82c6eaffd89b040985e485074726e521931,eca1fecb218c852cf0a7c26c69488b3aade26642e9bb5d0ac2b7993efaf60d98
06-tbt-library/tbt-source-138-breathing-easy-v3-0-draft.docx,tbt-source-138-breathing-easy,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f77123803602585b428a8b3072f2cb5d301fe9eb35379d5b6edcab43bb63fa2a,9afd9601e480b7788ca82499d5f08c9a562136d0e0d6f95c4a76e6d46dee1a94
06-tbt-library/tbt-source-139-hand-injuries-v3-0-draft.docx,tbt-source-139-hand-injuries,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0e97c8313bab46f31f5b89eaae53ed6bcc85441b03436c9fea99e9e4c80885f6,761a475f984c704f7418c02f45a64c16ad32865354f8735cb914d6aef52196f2
06-tbt-library/tbt-source-140-preventing-hand-injuries-v3-0-draft.docx,tbt-source-140-preventing-hand-injuries,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,71917071a8b3323a0a567a992746f1af67e3ff07adbc709e1a1c8a0900c42812,201db02d74d443148b657a8fea501ed92a533cae74d0938a7fff060a4e45d7ff
06-tbt-library/tbt-source-141-foot-protection-v3-0-draft.docx,tbt-source-141-foot-protection,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,1eeb3137393473c1178944a6751bfc23104fad01188eaf4db4f5b23144207270,1f6c51a8a59b5811e9ddcb25692173743771a3c15d4e7183b92f536f7bb9fa0d
07-sds-library/sds-qr-01-portland-cement-v1-0-draft.docx,sds-qr-01-portland-cement,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,c77d85b747325d7da3b2e03df4ddf240d11f1c4217f5eba7c877171ec0f1b70e,87c63aab0f9bfa07c3b8e2d3a1f3813c7f7ac77287a986479239d577f5b740a3
07-sds-library/sds-qr-02-pvc-solvent-cement-v1-0-draft.docx,sds-qr-02-pvc-solvent-cement,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,a24294589592215101840553ec74cc999070bbb97a2e083528c22cb2abee0624,6e57a43e9732e613dc6306b2709f50a0679c99087eee5d4792689c227e657efe
07-sds-library/sds-qr-03-spray-polyurethane-foam-v1-0-draft.docx,sds-qr-03-spray-polyurethane-foam,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,62446a1e4fef4b4a3a31ec4c8723786faec704818f997f62be3bef086de9f4c5,237a02fd41e701010dad63d7e1f12c0e135fbc977fb690ea8c980d9ab550c4a3
07-sds-library/sds-qr-04-diesel-fuel-v1-0-draft.docx,sds-qr-04-diesel-fuel,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,0febf3caa805fead8ae69a6a4fada48c02dae09f6cf31488df01746406ecd2ff,ddffc08721dc2c8d42107890ab3935ea53803e21a5a566cb97e2a404381deea5
07-sds-library/sds-qr-05-silica-dust-v1-0-draft.docx,sds-qr-05-silica-dust,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,1bd3221b507a71b1d8c3a5f3211d313171b1f22af938ce04243403f80f7095c3,5271a24749c503367380bff4f9ac22c21512ba9450766f0609006e01fa2e2f18
07-sds-library/sds-qr-06-lead-paint-v1-0-draft.docx,sds-qr-06-lead-paint,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,07a510b6afa4a0c38b8d509bd89b37a50359797e7132f678aa2b6d26031c5034,b4cc4ec0a4c27cd78ea670a760adc3325919207a0777f01b2e62e5c9598676e2
07-sds-library/sds-qr-07-acetylene-gas-v1-0-draft.docx,sds-qr-07-acetylene-gas,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,1b2d1544cc2304534b983b89b5e2ffa7f75a1f593470e7d86bbce3f09dc27677,b47a743d18c911d33f66b6d8b2e90e5cd7a974f86120bbe14ebeea3d0b2edf04
07-sds-library/sds-qr-08-asbestos-acm-v1-0-draft.docx,sds-qr-08-asbestos-acm,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,10ac1ed0dabd3c240b2193403d792772f79d85b65e3bcecb40a9834789b92768,dad7912f09e025c98c5bdc614b67dbb37edb879c61e9a953d426ea068cd2ff8e
07-sds-library/sds-qr-09-hydraulic-fluid-v1-0-draft.docx,sds-qr-09-hydraulic-fluid,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,36f65950118137f512fc0179c1dc2381327851441460c6932eeac548c210b526,02694a89ac4f85c46fc50b775ede2185a13b0f132e8c715e34d766d83e2b717d
07-sds-library/sds-qr-10-propane-lpg-v1-0-draft.docx,sds-qr-10-propane-lpg,,NOT_ESTABLISHED,,07-sds-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,07-sds-library,Safety Department,2.2-development,Build Manifest controlled,20927b93a58a0562156f345d6a82f000b10c4d7094c2e26f7ffbe01fc5d2083f,d14c5774648cc1b5c098ca86165c83af4efc2a5a75f8f31844a46372b045e12d
